GEOID,map_id,borough,population,poverty_rate,income,lat_t,lon_t,providers,provider_time_weight_sum,avg_provider_time_weight,density,z_density,min_dist,inv_dist,z_access_map,FI,FI2,fragmentation_index,FI_combined,frag_q,surface_version,_ID
36047098400,36047098400,Brooklyn,1924,0.19438669,102200,40.6465779,-73.8917896,0,0,0,0,0.1993578175,0.007632114615,9.290907306,-0.5546438147,0.5546438147,0.7540016322,0.4987827038,0.4987827038,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2195
36047098600,36047098600,Brooklyn,2341,0.18667236,95508,40.6449365,-73.8943196,0,0,0,0,0.1993578175,0.004654194764,9.555278718,0.1143134974,-0.1143134974,0.08504432005,0.05625801602,0.05625801602,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2196
36047098800,36047098800,Brooklyn,2752,0.19503106,81985,40.6430019,-73.8973153,1,0.2380952388,0.2380952388,8.651716526e-05,-0.05015157019,0.001260491519,9.875519909,0.9246419829,-0.9246419829,-0.9747935531,-0.6448396705,-0.6448396705,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2333
36047099000,36047099000,Brooklyn,1479,0.21056195,95326,40.6393703,-73.898562,0,0,0,0,0.1993578175,0.003680869818,9.644980812,0.3412929247,-0.3412929247,-0.1419351072,-0.09389207333,-0.09389207333,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2197
36047099200,36047099200,Brooklyn,1642,0.26248479,95597,40.6374035,-73.9012845,0,0,0,0,0.1993578175,0.006264043281,9.410520898,-0.25197725,0.25197725,0.4513350675,0.2985645066,0.2985645066,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2705
36047099400,36047099400,Brooklyn,1525,0.24459016,92738,40.6357597,-73.9043993,0,0,0,0,0.1993578175,0.00493476516,9.529730195,0.04966629693,-0.04966629693,0.1496915206,0.09902305005,0.09902305005,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2198
36047099600,36047099600,Brooklyn,3079,0.30854174,86426,40.6334438,-73.9077878,0,0,0,0,0.1993578175,0.005519977041,9.476878484,-0.08406805132,0.08406805132,0.2834258688,0.1874902058,0.1874902058,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2379
36047099800,36047099800,Brooklyn,3348,0.20280765,98153,40.6295432,-73.9094498,0,0,0,0,0.1993578175,0.008981160766,9.175897861,-0.8456601845,0.8456601845,1.045018002,0.691294133,0.691294133,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2199
36047100400,36047100400,Brooklyn,2423,0.21914981,67063,40.6306493,-73.9038,0,0,0,0,0.1993578175,0.009381929732,9.142277911,-0.9307310768,0.9307310768,1.130088894,0.7475697269,0.7475697269,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2200
36047100600,36047100600,Brooklyn,2670,0.19013554,120518,40.6322533,-73.9008897,0,0,0,0,0.1993578175,0.009887942874,9.100179454,-1.037255719,1.037255719,1.236613537,0.8180372789,0.8180372789,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2547
36047100800,36047100800,Brooklyn,2161,0.20176253,79250,40.6341331,-73.8980664,0,0,0,0,0.1993578175,0.008932528795,9.17999436,-0.835294529,0.835294529,1.034652347,0.6844371058,0.6844371058,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2201
36047101000,36047101000,Brooklyn,2577,0.19790454,72115,40.6360282,-73.894972,0,0,0,0,0.1993578175,0.007893172276,9.268427083,-0.6115270804,0.6115270804,0.8108848979,0.5364117856,0.5364117856,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2202
36047101200,36047101200,Brooklyn,2119,0.2106782,96726,40.6397265,-73.8936677,0,0,0,0,0.1993578175,0.005927326274,9.440434637,-0.1762844417,0.1762844417,0.3756422592,0.2484926474,0.2484926474,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2203
36047101400,36047101400,Brooklyn,1796,0.25490198,67961,40.6416626,-73.8906734,0,0,0,0,0.1993578175,0.008022508704,9.257329903,-0.6396070449,0.6396070449,0.8389648624,0.5549870777,0.5549870777,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2204
36047101600,36047101600,Brooklyn,1897,0.176781,179803,40.643303,-73.8881409,0,0,0,0,0.1993578175,0.009966786562,9.093654832,-1.053765423,1.053765423,1.25312324,0.8289586802,0.8289586802,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2205
36047101800,36047101800,Brooklyn,1789,0.23420906,101996,40.643853,-73.886645,0,0,0,0,0.1993578175,0.009323221158,9.147187481,-0.9183080494,0.9183080494,1.117665867,0.7393517192,0.7393517192,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3253
36047102000,36047102000,Brooklyn,2151,0.22547652,138672,40.6383785,-73.8870181,0,0,0,0,0.1993578175,0.01246561759,8.891606355,-1.565022692,1.565022692,1.76438051,1.167162568,1.167162568,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3254
36047102200,36047102200,Brooklyn,2067,0.27769715,84063,40.6364413,-73.8900106,0,0,0,0,0.1993578175,0.01081832259,9.023778529,-1.230578276,1.230578276,1.429936093,0.945922874,0.945922874,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3402
36047102400,36047102400,Brooklyn,1834,0.25899673,72955,40.6329284,-73.8932756,0,0,0,0,0.1993578175,0.01142592864,8.974571827,-1.355089405,1.355089405,1.554447222,1.02828874,1.02828874,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2413
36047102600,36047102600,Brooklyn,2935,0.16820513,89055,40.6296068,-73.8984805,0,0,0,0,0.1993578175,0.01344467838,8.814869188,-1.759196064,1.759196064,1.958553881,1.295610989,1.295610989,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3255
36047102801,36047102801,Brooklyn,1146,0.23838738,47063,40.631175,-73.8897557,0,0,0,0,0.1993578175,0.01479256288,8.711365744,-2.021098003,2.021098003,2.220455821,1.468862812,1.468862812,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1564
36047103401,36047103401,Brooklyn,3637,0.17679407,17853,40.6335239,-73.8862271,0,0,0,0,0.1993578175,0.01559598853,8.650819226,-2.174303056,2.174303056,2.373660873,1.570210113,1.570210113,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1588
36047105801,36047105801,Brooklyn,5655,0.15084295,20988,40.6492205,-73.8805957,0,0,0,0,0.1993578175,0.007334130894,9.316700957,-0.4893763512,0.4893763512,0.6887341686,0.455607357,0.455607357,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1439
36047105804,36047105804,Brooklyn,6083,0.1471431,38380,40.6458585,-73.8831084,0,0,0,0,0.1993578175,0.008182875949,9.243607098,-0.6743308094,0.6743308094,0.8736886268,0.5779573372,0.5779573372,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1273
36047107001,36047107001,Brooklyn,4672,0.17366166,62028,40.6542169,-73.8707183,0,0,0,0,0.1993578175,0.01141348106,8.975574504,-1.352552263,1.352552263,1.55191008,1.026610385,1.026610385,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1609
36047107800,36047107800,Brooklyn,3716,0.18497424,85947,40.6588417,-73.8759589,0,0,0,0,0.1993578175,0.005817163626,9.450262753,-0.1514156804,0.1514156804,0.3507734979,0.2320416114,0.2320416114,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3257
36047109800,36047109800,Brooklyn,2348,0.21267168,71635,40.6526617,-73.9016506,2,0.4761904776,0.2380952388,0.0002028068474,-0.3855227914,0.003960235296,9.619062492,0.2757100022,-0.2757100022,-0.6612327937,-0.43741481,-0.43741481,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3262
36047110400,36047110400,Brooklyn,5199,0.14656664,72229,40.6574021,-73.8887862,1,0.2380952388,0.2380952388,4.579635291e-05,0.06728437358,0.004682067482,9.552734523,0.1078757445,-0.1078757445,-0.04059137093,-0.02685176382,-0.02685176382,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4848
36047110600,36047110600,Brooklyn,4117,0.14962351,26536,40.6573142,-73.8842981,0,0,0,0,0.1993578175,0.004821928877,9.539988538,0.07562369418,-0.07562369418,0.1237341233,0.08185186602,0.08185186602,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2468
36047111000,36047111000,Brooklyn,2984,0.1575067,35174,40.6605666,-73.8813618,0,0,0,0,0.1993578175,0.005511268812,9.477660645,-0.08208889444,0.08208889444,0.2814467119,0.1861809656,0.1861809656,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2606
36047111600,36047111600,Brooklyn,3810,0.24126172,71021,40.6638632,-73.8756883,1,0.2380952388,0.2380952388,6.249218866e-05,0.01913476371,0.0008239350321,9.918279818,1.032840345,-1.032840345,-1.013705581,-0.6705805253,-0.6705805253,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4856
36047111800,36047111800,Brooklyn,3872,0.22727273,66838,40.6687567,-73.876018,0,0,0,0,0.1993578175,0.004173466827,9.599373338,0.225889171,-0.225889171,-0.02653135352,-0.01755086419,-0.01755086419,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2538
36047112000,36047112000,Brooklyn,3249,0.22283779,72167,40.6666275,-73.8805197,0,0,0,0,0.1993578175,0.002753584754,9.732020565,0.5615356459,-0.5615356459,-0.3621778284,-0.2395857367,-0.2395857367,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2497
36047112200,36047112200,Brooklyn,3500,0.16028571,44188,40.6637279,-73.8859223,1,0.2380952388,0.2380952388,6.802721109e-05,0.003172150377,0.003458496403,9.665711708,0.3937497478,-0.3937497478,-0.3905775974,-0.258372584,-0.258372584,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3263
36047112400,36047112400,Brooklyn,3380,0.21331726,65472,40.6660037,-73.8871536,0,0,0,0,0.1993578175,0.004019104165,9.613618652,0.2619350771,-0.2619350771,-0.06257725963,-0.04139573898,-0.04139573898,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3264
36047112600,36047112600,Brooklyn,4406,0.163817,52039,40.6648986,-73.8931118,0,0,0,0,0.1993578175,0.003134717591,9.696056026,0.4705320788,-0.4705320788,-0.2711742613,-0.1793855948,-0.1793855948,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3265
36047112800,36047112800,Brooklyn,3933,0.24002033,50426,40.6617411,-73.8921088,1,0.2380952388,0.2380952388,6.053781816e-05,0.02477103008,0.002028722286,9.801161649,0.7364881235,-0.7364881235,-0.7117170934,-0.4708108856,-0.4708108856,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3266
36047113000,36047113000,Brooklyn,4490,0.16434352,51938,40.6621721,-73.8964707,1,0.2678571343,0.2678571343,5.965637736e-05,0.02731304301,0.002037420149,9.80032618,0.734374077,-0.734374077,-0.707061034,-0.4677308367,-0.4677308367,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3267
36047113200,36047113200,Brooklyn,2637,0.18960941,46812,40.6612884,-73.8988885,1,0.2380952388,0.2380952388,9.029019295e-05,-0.06103271527,0.003515676393,9.660372562,0.3802397368,-0.3802397368,-0.4412724521,-0.2919079447,-0.2919079447,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3268
36047113400,36047113400,Brooklyn,2615,0.14110899,47994,40.6677793,-73.8996082,2,0.4761904776,0.2380952388,0.000182099609,-0.3258045801,0.000872475874,9.913507043,1.020763461,-1.020763461,-1.346568041,-0.8907737326,-0.8907737326,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3403
36047114201,36047114201,Brooklyn,1548,0.21640827,39531,40.679002,-73.9010285,1,0.2678571343,0.2678571343,0.0001730343245,-0.2996609405,0.003524627187,9.659537321,0.3781262688,-0.3781262688,-0.6777872093,-0.4483657892,-0.4483657892,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3321
36047114202,36047114202,Brooklyn,2331,0.25825825,57826,40.6824799,-73.8912207,0,0,0,0,0.1993578175,0.003845983168,9.629645457,0.3024888111,-0.3024888111,-0.1031309936,-0.06822260541,-0.06822260541,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2459
36047114400,36047114400,Brooklyn,2423,0.18902187,82422,40.6728096,-73.8985527,1,0.3273809552,0.3273809552,0.0001351138899,-0.1903010881,0.003253469703,9.684904564,0.4423147617,-0.4423147617,-0.6326158499,-0.4184842985,-0.4184842985,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4759
36047114600,36047114600,Brooklyn,3130,0.25782749,82228,40.6792066,-73.8923418,0,0,0,0,0.1993578175,0.001979991271,9.805845122,0.7483390404,-0.7483390404,-0.5489812229,-0.3631588142,-0.3631588142,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3322
36047115000,36047115000,Brooklyn,2962,0.21917808,71044,40.6739223,-73.8865224,0,0,0,0,0.1993578175,0.005601426193,9.469569077,-0.1025635485,0.1025635485,0.301921366,0.1997252378,0.1997252378,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2706
36047115200,36047115200,Brooklyn,2558,0.30414388,58542,40.6732693,-73.8909301,1,0.3273809552,0.3273809552,0.0001279831725,-0.1697366033,0.002007666118,9.803184781,0.7416073931,-0.7416073931,-0.9113439963,-0.6028668947,-0.6028668947,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3323
36047115600,36047115600,Brooklyn,4108,0.1416914,,40.6683267,-73.8958947,1,0.2380952388,0.2380952388,5.795891889e-05,0.03220839322,0.001339104603,9.867859045,0.9052571682,-0.9052571682,-0.873048775,-0.5775340662,-0.5775340662,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3324
36047115800,36047115800,Brooklyn,2529,0.27520758,80091,40.6688809,-73.8921624,0,0,0,0,0.1993578175,0.002983979184,9.710248215,0.5064435571,-0.5064435571,-0.3070857396,-0.2031415437,-0.2031415437,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3404
36047116000,36047116000,Brooklyn,2420,0.20480929,63839,40.6694195,-73.8885305,0,0,0,0,0.1993578175,0.006502004535,9.389494633,-0.3051814658,0.3051814658,0.5045392833,0.333759845,0.333759845,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3325
36047116200,36047116200,Brooklyn,2571,0.25927371,72614,40.6699381,-73.8850349,0,0,0,0,0.1993578175,0.003649446989,9.647904828,0.3486917635,-0.3486917635,-0.1493339461,-0.09878650948,-0.09878650948,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2707
36047116400,36047116400,Brooklyn,3936,0.21313158,76713,40.6705099,-73.8811822,2,0.4761904776,0.2380952388,0.0001209833531,-0.1495496189,0.0005348953878,9.946795052,1.104994418,-1.104994418,-1.254544037,-0.8298985575,-0.8298985575,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3326
36047116600,36047116600,Brooklyn,2998,0.23315544,42158,40.6745628,-73.8822051,0,0,0,0,0.1993578175,0.004186854966,9.598139807,0.2227678813,-0.2227678813,-0.02341006384,-0.01548608709,-0.01548608709,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3405
36047116800,36047116800,Brooklyn,2661,0.21199226,86563,40.6789908,-73.882516,1,0.2380952388,0.2380952388,8.947585073e-05,-0.0586842099,0.001113302459,9.88989555,0.9610176629,-0.9610176629,-1.019701873,-0.6745471568,-0.6745471568,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2425
36047117000,36047117000,Brooklyn,1952,0.27049181,27840,40.6776,-73.886181,0,0,0,0,0.1993578175,0.004855882357,9.536899385,0.06780699747,-0.06780699747,0.13155082,0.08702272103,0.08702272103,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3327
36047117201,36047117201,Brooklyn,1961,0.15349312,73214,40.6808117,-73.8875148,0,0,0,0,0.1993578175,0.00643136945,9.395726139,-0.2894134533,0.2894134533,0.4887712708,0.3233290826,0.3233290826,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3328
36047117202,36047117202,Brooklyn,4720,0.23140496,78190,40.6827365,-73.8837649,0,0,0,0,0.1993578175,0.004671744351,9.553676651,0.1102596752,-0.1102596752,0.0890981423,0.05893967655,0.05893967655,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3329
36047117400,36047117400,Brooklyn,3827,0.19911158,46583,40.6828584,-73.8797862,0,0,0,0,0.1993578175,0.004495913406,9.569752227,0.1509368193,-0.1509368193,0.04842099819,0.03203117257,0.03203117257,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3333
36047117601,36047117601,Brooklyn,3029,0.24809539,80882,40.6847798,-73.8768792,0,0,0,0,0.1993578175,0.007620089087,9.291945477,-0.5520168586,0.5520168586,0.7513746761,0.4970449353,0.4970449353,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2469
36047117602,36047117602,Brooklyn,3393,0.21861987,86848,40.686235,-73.8744475,0,0,0,0,0.1993578175,0.01029866098,9.0662932,-1.123000457,1.123000457,1.322358274,0.8747586309,0.8747586309,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2328
36047117800,36047117800,Brooklyn,1777,0.31323943,59034,40.6816514,-73.8742881,0,0,0,0,0.1993578175,0.006707657885,9.37139864,-0.3509710112,0.3509710112,0.5503288287,0.3640502745,0.3640502745,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3334
36047118201,36047118201,Brooklyn,3674,0.16959868,82976,40.6879085,-73.8718976,0,0,0,0,0.1993578175,0.01324399897,8.830489996,-1.719669651,1.719669651,1.919027469,1.26946371,1.26946371,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3336
36047118202,36047118202,Brooklyn,3288,0.18673965,91802,40.6886646,-73.869002,0,0,0,0,0.1993578175,0.01482850264,8.708639206,-2.027997153,2.027997153,2.227354971,1.473426697,1.473426697,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3337
36047118400,36047118400,Brooklyn,4826,0.18193121,68093,40.6843041,-73.86941,0,0,0,0,0.1993578175,0.01071830574,9.031930116,-1.20995175,1.20995175,1.409309568,0.9322781366,0.9322781366,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3338
36047118600,36047118600,Brooklyn,3099,0.18591824,78971,40.6814659,-73.867781,0,0,0,0,0.1993578175,0.009464774008,9.135358923,-0.9482386702,0.9482386702,1.147596488,0.7591512466,0.7591512466,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3339
36047118800,36047118800,Brooklyn,4778,0.21386555,75394,40.6790411,-73.8659138,0,0,0,0,0.1993578175,0.00926049252,9.152439065,-0.9050196033,0.9050196033,1.104377421,0.7305612249,0.7305612249,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3340
36047119000,36047119000,Brooklyn,1785,0.28939989,39733,40.6790596,-73.8716311,0,0,0,0,0.1993578175,0.005095918881,9.515117339,0.01269037551,-0.01269037551,0.186667442,0.1234831431,0.1234831431,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2708
36047119200,36047119200,Brooklyn,3885,0.18635778,89286,40.6771101,-73.8781574,0,0,0,0,0.1993578175,0.003645039027,9.648315147,0.349730024,-0.349730024,-0.1503722065,-0.09947333342,-0.09947333342,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3341
36047119400,36047119400,Brooklyn,4816,0.22508305,84332,40.6725527,-73.8770602,0,0,0,0,0.1993578175,0.003402544135,9.670941932,0.4069841467,-0.4069841467,-0.2076263293,-0.1373477423,-0.1373477423,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3342
36047119600,36047119600,Brooklyn,5979,0.13508065,56513,40.6758956,-73.8731634,1,0.2380952388,0.2380952388,3.982191651e-05,0.08451422577,0.001759197548,9.827121519,0.8021761819,-0.8021761819,-0.7176619562,-0.4747434961,-0.4747434961,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3343
36047119800,36047119800,Brooklyn,3514,0.28549573,60289,40.6763145,-73.8943861,2,0.565476194,0.282738097,0.0001609209431,-0.2647268049,0.002723903307,9.734832574,0.568651065,-0.568651065,-0.83337787,-0.5512912035,-0.5512912035,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4948
36047120000,36047120000,Brooklyn,2922,0.14967695,47031,40.6748774,-73.8672723,0,0,0,0,0.1993578175,0.007308322763,9.318941665,-0.483706532,0.483706532,0.6830643494,0.4518566917,0.4518566917,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3344
36047120200,36047120200,Brooklyn,1999,0.20879677,100559,40.6763414,-73.864364,0,0,0,0,0.1993578175,0.006152530027,9.420406652,-0.2269626412,0.2269626412,0.4263204587,0.2820169904,0.2820169904,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3345
36047120801,36047120801,Brooklyn,4834,0.20355813,109091,40.6709738,-73.8684517,0,0,0,0,0.1993578175,0.003499409722,9.661890852,0.3840815709,-0.3840815709,-0.1847237534,-0.1221973657,-0.1221973657,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1623
36047120802,36047120802,Brooklyn,5247,0.26319802,30853,40.6715379,-73.8647469,0,0,0,0,0.1993578175,0.003820276579,9.632029821,0.3085221327,-0.3085221327,-0.1091643152,-0.07221373269,-0.07221373269,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1586
36047120803,36047120803,Brooklyn,1350,0.20711111,45125,40.6716653,-73.8612583,1,0.2380952388,0.2380952388,0.0001763668436,-0.3092716898,0.0005395803032,9.946331554,1.103821597,-1.103821597,-1.413093287,-0.9347811202,-0.9347811202,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1614
36047121000,36047121000,Brooklyn,3738,0.20197967,23136,40.6700908,-73.8722448,0,0,0,0,0.1993578175,0.003274804381,9.682903841,0.4372521925,-0.4372521925,-0.237894375,-0.1573704811,-0.1573704811,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3346
36047121400,36047121400,Brooklyn,4512,0.18550532,38094,40.6674943,-73.8651792,0,0,0,0,0.1993578175,0.004741429234,9.547320552,0.09417639848,-0.09417639848,0.105181419,0.06957899071,0.06957899071,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3373
36047122000,36047122000,Brooklyn,6991,0.17622657,83594,40.6637638,-73.8628672,1,0.2380952388,0.2380952388,3.405739362e-05,0.1011387022,0.007711466724,9.284062602,-0.5719634435,0.5719634435,0.6731021457,0.4452665536,0.4452665536,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3368
36047123700,36047123700,Brooklyn,9642,0.16708152,55861,40.6967384,-73.9567404,4,1.101190463,0.2752976157,0.0001142076813,-0.1300090605,0.001385865919,9.863307779,0.8937407835,-0.8937407835,-1.023749844,-0.6772249468,-0.6772249468,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5376
36047150200,36047150200,Brooklyn,2884,0.14778669,132727,40.6546407,-73.9812779,0,0,0,0,0.1993578175,0.01365412386,8.798624863,-1.800300206,1.800300206,1.999658024,1.322801958,1.322801958,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4431
36047152200,36047152200,Brooklyn,2913,0.22218406,215602,40.6439736,-73.9671841,0,0,0,0,0.1993578175,0.006363292906,9.401739761,-0.2741967704,0.2741967704,0.4735545879,0.3132630324,0.3132630324,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4411
36061000201,36061000201,Manhattan,2666,0.48372445,37353,40.7098961,-73.9855833,0,0,0,0,0.1993578175,0.002650390712,9.741804128,0.586291673,-0.586291673,-0.3869338555,-0.2559621975,-0.2559621975,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1115
36061000202,36061000202,Manhattan,6763,0.10771095,36688,40.7056637,-73.9814548,2,0.565476194,0.282738097,8.36132181e-05,-0.04177679189,0.005667472316,9.463650242,-0.1175403867,0.1175403867,0.0757635948,0.05011868549,0.05011868549,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1116
36061000600,36061000600,Manhattan,10302,0.13845848,36893,40.7102579,-73.9880558,2,0.565476194,0.282738097,5.488994312e-05,0.04105910236,0.00265749781,9.741129692,0.5845850996,-0.5845850996,-0.5435259973,-0.3595501056,-0.3595501056,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1118
36061000700,36061000700,Manhattan,9134,0.11900591,190388,40.6995508,-73.998769,0,0,0,0,0.1993578175,0.008672664893,9.201946055,-0.7797486345,0.7797486345,0.9791064519,0.6476927139,0.6476927139,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1119
36061000800,36061000800,Manhattan,8747,0.16817504,31262,40.7101181,-73.9932525,2,0.4761904776,0.2380952388,5.444043416e-05,0.04235545442,0.003593247877,9.653138795,0.3619356341,-0.3619356341,-0.3195801797,-0.2114067919,-0.2114067919,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1088
36061000900,36061000900,Manhattan,1966,0.1496388,,40.6952363,-74.0018345,1,0.2380952388,0.2380952388,0.0001211064287,-0.1499045604,0.00610132917,9.424952617,-0.2154596717,0.2154596717,0.06555511129,0.04336562981,0.04336562981,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1120
36061001001,36061001001,Manhattan,1745,0.1209169,140000,40.714369,-73.9775854,0,0,0,0,0.1993578175,0.005327802988,9.494169361,-0.04031574512,0.04031574512,0.2396735626,0.1585474387,0.1585474387,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1004
36061001002,36061001002,Manhattan,6513,0.13258392,23796,40.7167358,-73.975094,0,0,0,0,0.1993578175,0.004011971951,9.614277869,0.2636031377,-0.2636031377,-0.0642453202,-0.04249918455,-0.04249918455,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1121
36061001200,36061001200,Manhattan,4173,0.12609117,114318,40.7159065,-73.9820936,0,0,0,0,0.1993578175,0.002448962318,9.760957821,0.6347575899,-0.6347575899,-0.4353997725,-0.2880230844,-0.2880230844,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1122
